owner,workstream,variant,basis,window_set,window,start,end,n_obs,cum_return,max_drawdown,worst_obs,hit_rate,sharpe,ann_return,ann_vol,share_pnl,note
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.20225421641256358,-0.25831446282908577,-0.04732609523221405,0.4744897959183674,-1.17904137699633,-0.13832635571113164,0.11732103589402887,1.4144081687613297,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.1203108073053133,-0.1844797667483845,-0.04876174943239181,0.46543778801843316,-0.9991373724969893,-0.13910849657160587,0.13922859899030054,0.7874031436364931,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.004444621874216015,-0.06483000417777285,-0.019860411620530385,0.5176470588235295,,,,-0.04454138854653284,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.06609496561475425,-0.0852442933234705,-0.015615347146884302,0.5324074074074074,0.8003132754038912,0.07959653334168443,0.09945671999694712,-0.4484682047002063,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,-0.045899853357548315,-0.05909333715783338,-0.016258199429823532,0.4461538461538462,,,,0.30075492803876586,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.14957813209763293,-0.1984056666781745,-0.03408053146748795,0.48623853211009177,,,,1.0396316092306637,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.07944867288339807,-0.16706002543090614,-0.05839135232545366,0.5069124423963134,-0.5590801809117131,-0.08462428298568399,0.1513634106071941,1.0318523376992572,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.03814615183365455,-0.19809884541298461,-0.024008230662664644,0.5127877237851662,0.16778548189147743,0.01748080502376773,0.1041854445730543,-0.7681234051193551,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.1414474719723492,-0.25479729197472356,-0.04378160366543738,0.4732824427480916,-0.9815063683437044,-0.13693891049948861,0.13951912582143866,2.0160020814671955,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.10275514794914686,-0.17712226763700767,-0.05279539356027746,0.4872448979591837,-0.5100843298787191,-0.06222354760729754,0.121986785248024,1.370577670259063,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.1985296673441732,-0.1393188220706737,-0.02340882086244278,0.5272206303724928,1.1944686319819997,0.13738551624028555,0.11501810308096556,-2.6941960404895093,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.13447035988414502,-0.16951137825560147,-0.04377381373880067,0.5122699386503068,0.482713950861352,0.05532499537112069,0.1146123812506332,-2.0268975540152594,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,-0.0715878271782876,-0.1500752573268478,-0.02080582911371829,0.4904214559386973,-0.30698547318928154,-0.030826579051174464,0.10041706120786818,0.9041878181219107,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.09400210964448075,-0.23319508562997504,-0.04038613046342743,0.5124521072796935,0.2507381609404488,0.027867992380447116,0.1111438014697167,-1.6348164474613993,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,-0.19698052914974884,-0.2485823175146643,-0.06808979549073045,0.5313700384122919,-0.5435701041035745,-0.06383566292538338,0.11743777379121612,2.801413539538097,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.049270903199799876,-0.13057659503024743,-0.025462427569619674,0.5,-0.5352480760743379,-0.05891645768589407,0.11007317974499635,0.6488667427375926,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.11758464853522232,-0.2158259886454531,-0.04378160366543738,0.390625,,,,1.6776235753367406,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.10275514794914686,-0.17712226763700767,-0.05279539356027746,0.4872448979591837,-0.5100843298787191,-0.06222354760729754,0.121986785248024,1.370577670259063,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.07944867288339807,-0.16706002543090614,-0.05839135232545366,0.5069124423963134,-0.5590801809117131,-0.08462428298568399,0.1513634106071941,1.0318523376992572,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,-0.006581038753874724,-0.05524227150950922,-0.014817013331270437,0.5411764705882353,,,,0.06680993163405387,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.04228184156959913,-0.09702351736479387,-0.0184096843011245,0.5277777777777778,0.5455660232438919,0.05301837700134165,0.0971804964797819,-0.6434917698552816,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,-0.007873232315371292,-0.046357008556730306,-0.014817013331270437,0.47692307692307695,,,,0.08865185558006192,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_proxy,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.15728843423875438,-0.213717462824202,-0.04038613046342743,0.45871559633027525,,,,2.355725900418262,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.08348330222157663,-0.15221040541965347,-0.04565078783490655,0.5023041474654378,-0.5905595746906366,-0.08967567316456337,0.15184864831213649,-0.9695843636403755,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,-0.1759400088052825,-0.2788556117383849,-0.048136335347585046,0.5115089514066496,-0.517690975858999,-0.056399603123868616,0.10894453593726522,-2.1975260132501178,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.07227711601490394,-0.17684407561044613,-0.0436562692304155,0.5152671755725191,-0.5024342863798376,-0.06403964539923719,0.12745874860702394,-0.8359906757639686,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.07308843753223837,-0.12937866499687556,-0.03138274350535126,0.46683673469387754,-0.41220815968877017,-0.04327837239852718,0.10499154706496756,-0.8452948253428344,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.05987877417849141,-0.15233234610106627,-0.039597771922196046,0.5501432664756447,0.41770612893885506,0.048808001962869565,0.11684770364002538,0.8487263391550504,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.6719504452781266,-0.11883264055925602,-0.05107019342705127,0.5751533742331288,1.750852421278089,0.2056542207640894,0.11745948331497051,6.680922697375414,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.06813556003763721,-0.12521638924906953,-0.05021195371119464,0.5383141762452107,0.3156596272420651,0.0397325851822865,0.12587160901580036,1.0334002205715795,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,-0.21773440694471602,-0.27019557677755957,-0.06118332968829113,0.5134099616858238,-0.4351956332875519,-0.05207329669734939,0.11965491543188898,-2.7087367230723642,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,-0.020249844597410416,-0.1580284088803734,-0.043677115486503944,0.5364916773367477,-0.0013419917017768442,-0.00015204567271778757,0.11329851929521902,-0.005916656032381632,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.10840814393622622,-0.14661312538924465,-0.04447029835036526,0.5357142857142857,-1.0869687319074137,-0.13926512228192234,0.12812247325416598,-1.3600336691457022,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.09915634474475765,-0.14943402342174494,-0.0436562692304155,0.515625,,,,-1.250688218714209,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.07308843753223837,-0.12937866499687556,-0.03138274350535126,0.46683673469387754,-0.41220815968877017,-0.04327837239852718,0.10499154706496756,-0.8452948253428344,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.08348330222157663,-0.15221040541965347,-0.04565078783490655,0.5023041474654378,-0.5905595746906366,-0.08967567316456337,0.15184864831213649,-0.9695843636403755,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.10095800938029775,-0.02580339683873678,-0.025433574316388888,0.5882352941176471,,,,1.2334951396450082,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.054881562141011475,-0.09305263596043734,-0.021269943597602762,0.5231481481481481,0.7071724767910409,0.0667780739419905,0.0944296846011478,0.7186854683220817,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.10123240356699448,-0.01917204721101695,-0.01260793988336062,0.6461538461538462,,,,1.220601420853154,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_bkm,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.09589170916761336,-0.1598243257976285,-0.02947433175751915,0.44036697247706424,,,,-1.2062594214769897,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0797790694704743,-0.15090637599839007,-0.05147704145029679,0.5253456221198156,-0.601065755563069,-0.08623261412787048,0.14346619039557348,-0.23930483821742973,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,-0.15273895088026423,-0.2298847603092321,-0.050776037129848905,0.5179028132992327,-0.4358062883355738,-0.04746239522130524,0.10890709127344872,-0.47465340196071076,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.0969660872074184,-0.1941701286115064,-0.03777392027522169,0.49236641221374045,-0.714715956900703,-0.09014865134622482,0.12613213749577634,-0.3020513065867008,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.1153273801068998,-0.14270657150635624,-0.03940408947406314,0.4387755102040816,-0.6516526721805449,-0.07256065833942156,0.11134866998491817,-0.363753746360809,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,-0.022562456133539244,-0.22152690436707612,-0.04885142709045832,0.5444126074498568,-0.0518086666311831,-0.007091366983588119,0.13687607585175524,-0.03165013606814785,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.9202494713905065,-0.08629643317018332,-0.046775184917743,0.598159509202454,2.3264870702234797,0.2584824796122597,0.11110419779269615,2.155256186599467,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.10538751095044452,-0.12059706372688528,-0.04631862381806807,0.5325670498084292,0.4659156712494238,0.055443608323361274,0.11899923472134089,0.37011968450184357,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,-0.0864702574241224,-0.1964769157781261,-0.08182982538958256,0.5124521072796935,-0.12182772847070499,-0.014594805939063793,0.11979872006374392,-0.19485834825277248,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.0035221310725288557,-0.21134973192284812,-0.06908162748208371,0.5467349551856594,0.06898544944244978,0.00809944606587607,0.11740803504705626,0.08089590634526042,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_iskew_proxy,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.10698562435249792,-0.1376566902467019,-0.04519336971423034,0.5306122448979592,-1.1128267789090034,-0.13776209760666422,0.12379473626769105,-0.34530750035741076,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
